DetectionTime,Image,Distance,Predicted
0.293638944626 , im_1.png , 3.15992968755 , 1412.90056426
0.293638944626 , im_1.png , 3.15992968755 , 367.375201752
0.286140918732 , im_2.png , 3.15927288546 , 1368.81740334
0.286140918732 , im_2.png , 3.15927288546 , 371.092047933
0.297857999802 , im_3.png , 3.15763028982 , 377.802217442
0.286864995956 , im_4.png , 3.15696335693 , 395.583481155
0.290439128876 , im_5.png , 3.15598991976 , 414.245537978
0.287124872208 , im_6.png , 3.15558401389 , 411.187492998
0.27893280983 , im_7.png , 3.1549564849 , 396.291908292
0.287066221237 , im_8.png , 3.15459223047 , 387.817390144
0.286531209946 , im_16.png , 3.1946654441 , 1083.44276681
0.288375139236 , im_17.png , 3.19603437365 , 400.63105871
0.288375139236 , im_17.png , 3.19603437365 , 1132.19284098
0.287176132202 , im_18.png , 3.19657959249 , 407.062514979
0.287176132202 , im_18.png , 3.19657959249 , 1111.64553984
0.291364908218 , im_19.png , 3.19724768957 , 417.885135087
0.291364908218 , im_19.png , 3.19724768957 , 1114.78186229
0.287169933319 , im_20.png , 3.20320449387 , 1125.54119173
0.289679050446 , im_21.png , 3.20668708578 , 1181.47459185
0.285032987595 , im_22.png , 3.2074915075 , 1154.16656726
0.288554906845 , im_23.png , 3.20794477382 , 429.478453604
0.288554906845 , im_23.png , 3.20794477382 , 1132.42635187
0.284488916397 , im_24.png , 3.21962761068 , 1132.78205824
0.286355018616 , im_25.png , 3.2266525761 , 1164.81602485
0.289222002029 , im_26.png , 3.23098024986 , 1156.24579392
0.296858072281 , im_27.png , 3.23734198409 , 483.693885234
0.296858072281 , im_27.png , 3.23734198409 , 1147.01938777
0.288757801056 , im_28.png , 3.24361740295 , 447.085186148
0.288757801056 , im_28.png , 3.24361740295 , 1156.41688865
0.286534070969 , im_29.png , 3.24635616013 , 451.622468634
0.286534070969 , im_29.png , 3.24635616013 , 1142.44918537
0.286453008652 , im_30.png , 3.24653808789 , 443.906450253
0.286453008652 , im_30.png , 3.24653808789 , 1145.25173117
0.291400909424 , im_31.png , 3.24863727416 , 452.479073183
0.291400909424 , im_31.png , 3.24863727416 , 1131.35342231
0.284611940384 , im_32.png , 3.25028570174 , 462.91338415
0.284611940384 , im_32.png , 3.25028570174 , 1115.17790335
0.281384944916 , im_33.png , 3.26047103817 , 462.526811493
0.281384944916 , im_33.png , 3.26047103817 , 1128.24652951
0.278321027756 , im_34.png , 3.26507510809 , 452.072986482
0.278321027756 , im_34.png , 3.26507510809 , 1165.08357153
0.288063049316 , im_35.png , 3.27097035711 , 452.489723981
0.288063049316 , im_35.png , 3.27097035711 , 1150.7618816
0.290302038193 , im_36.png , 3.27159550689 , 456.045379034
0.290302038193 , im_36.png , 3.27159550689 , 1143.98061419
0.285884141922 , im_37.png , 3.27241618253 , 458.066543799
0.288680076599 , im_49.png , 3.22005586758 , 366.720637093
0.294010162354 , im_53.png , 3.21953175782 , 363.882770778
0.291404008865 , im_54.png , 3.21908689901 , 370.773059778
0.283889055252 , im_66.png , 3.1691754956 , 386.881339701
0.28110909462 , im_67.png , 3.17309944032 , 392.916544557
0.281712055206 , im_85.png , 3.13705939089 , 359.396487818
0.287528991699 , im_86.png , 3.13812417884 , 360.819906518
0.288626909256 , im_87.png , 3.14351995809 , 367.748622697
0.28230214119 , im_88.png , 3.14354203495 , 370.49753322
0.294178962708 , im_89.png , 3.14731331996 , 388.27932788
0.293489933014 , im_90.png , 3.14872891121 , 389.29628217
0.284312009811 , im_91.png , 3.14704903642 , 397.546489727
0.288449048996 , im_103.png , 3.16700325805 , 1352.1864115
0.28319311142 , im_104.png , 3.16781835363 , 1334.54688762
0.289822816849 , im_105.png , 3.17163211762 , 1297.51504837
0.293617963791 , im_106.png , 3.18091673268 , 389.477096093
0.293617963791 , im_106.png , 3.18091673268 , 1325.35530862
0.291975975037 , im_107.png , 3.19160964278 , 377.824364801
0.291975975037 , im_107.png , 3.19160964278 , 1319.59831907
0.28067111969 , im_108.png , 3.20537828814 , 387.34767194
0.28067111969 , im_108.png , 3.20537828814 , 1336.83996808
0.2902739048 , im_109.png , 3.2148788142 , 383.029569994
0.290082931519 , im_116.png , 3.19811271147 , 352.738859508
0.287383079529 , im_117.png , 3.207873286 , 555.094964953
0.287383079529 , im_117.png , 3.207873286 , 335.896939826
0.285920858383 , im_118.png , 3.2101640493 , 564.537240194
0.285920858383 , im_118.png , 3.2101640493 , 332.569463356
0.292423963547 , im_119.png , 3.2191892769 , 561.861062652
0.292423963547 , im_119.png , 3.2191892769 , 337.308264498
0.292273044586 , im_120.png , 3.21598345148 , 332.262637109
0.289498806 , im_121.png , 3.21377077701 , 344.166989295
0.290505886078 , im_134.png , 3.18977398815 , 375.857717267
0.289588928223 , im_135.png , 3.18841432808 , 376.601684496
0.290066003799 , im_136.png , 3.18761720894 , 390.393514981
0.291462182999 , im_137.png , 3.17611674287 , 395.730533253
0.285830974579 , im_138.png , 3.16584618261 , 410.362752061
0.286544084549 , im_139.png , 3.16434466747 , 420.223044246
0.296159982681 , im_140.png , 3.15909719004 , 432.021275147
0.286529064178 , im_141.png , 3.15613485223 , 460.274435126
0.290843963623 , im_155.png , 3.22664529357 , 580.037464738
0.29657793045 , im_156.png , 3.22913781034 , 611.722371388
0.280845880508 , im_157.png , 3.22089744659 , 625.375959192
0.293020963669 , im_158.png , 3.21084214921 , 628.675877797
0.287769079208 , im_159.png , 3.20297837192 , 633.913307652
0.294611930847 , im_160.png , 3.19915017796 , 618.819306847
0.28503704071 , im_161.png , 3.19884964523 , 610.036775967
0.287266016006 , im_162.png , 3.19648372413 , 598.825836384
0.290567159653 , im_163.png , 3.19350867169 , 582.512348925
0.293586015701 , im_164.png , 3.19162785045 , 575.778540599
0.289456129074 , im_165.png , 3.18064406759 , 552.789339458
0.291964054108 , im_166.png , 3.17140386468 , 521.27478065
0.289866924286 , im_167.png , 3.16574007588 , 508.822220166
0.291413068771 , im_168.png , 3.16344549545 , 494.908934607
0.299966096878 , im_169.png , 3.16735545894 , 474.369865926
0.293251991272 , im_170.png , 3.16790279238 , 456.644915046
0.287106990814 , im_171.png , 3.16689415209 , 435.253901229
0.295846939087 , im_172.png , 3.14517069246 , 424.285015804
0.292267084122 , im_173.png , 3.1172255632 , 415.70408365
0.286587953568 , im_174.png , 3.09458555264 , 401.102618799
0.292682170868 , im_175.png , 3.08866564513 , 1025.91163728
0.292682170868 , im_175.png , 3.08866564513 , 393.756836602
0.283243179321 , im_176.png , 3.08516180013 , 1002.10973091
0.283243179321 , im_176.png , 3.08516180013 , 388.633065706
0.293067932129 , im_177.png , 3.08240871448 , 371.434407869
0.283270120621 , im_178.png , 3.08826249153 , 359.284539886
0.291197061539 , im_179.png , 3.14857907862 , 349.864527976
0.286141872406 , im_180.png , 3.19823918438 , 339.557929218
0.281752109528 , im_181.png , 3.23106260137 , 330.397461962
0.288443088531 , im_182.png , 3.24068796193 , 326.967980698
0.296500921249 , im_183.png , 3.24654570841 , 323.41622671
0.2927069664 , im_184.png , 3.24957963936 , 320.734639888
0.287559986115 , im_188.png , 3.28514101862 , 322.371832673
0.287658929825 , im_189.png , 3.28828831407 , 324.003597458
0.292526960373 , im_190.png , 3.30041337527 , 329.342827099
0.290956020355 , im_191.png , 3.3023471338 , 331.498867857
0.286145925522 , im_192.png , 3.30072348991 , 334.838338527
0.286033153534 , im_193.png , 3.29982486778 , 335.01636315
0.291898965836 , im_197.png , 3.2751780592 , 346.952444147
0.289897203445 , im_198.png , 3.2040443899 , 347.925636102
0.288184165955 , im_199.png , 3.206207222 , 349.396271159
0.296832084656 , im_200.png , 3.20528968885 , 349.323948566
0.288103103638 , im_201.png , 3.20241148924 , 348.152819567
0.287723064423 , im_202.png , 3.20413882406 , 340.841842494
0.293414115906 , im_203.png , 3.20488286211 , 338.941647604
0.290548086166 , im_204.png , 3.21116101708 , 338.208583483
0.286998987198 , im_205.png , 3.21199139347 , 339.44097199
0.289463996887 , im_206.png , 3.214096348 , 336.822351491
0.291309118271 , im_207.png , 3.21465040582 , 335.190815864
0.294397115707 , im_208.png , 3.21513384911 , 335.086891265
0.286019086838 , im_209.png , 3.20962195512 , 329.996794662
0.291032075882 , im_210.png , 3.20903251094 , 328.428410352
0.297178030014 , im_211.png , 3.17888128268 , 330.920907386
0.289072036743 , im_212.png , 3.13575342741 , 325.848317725
0.288275003433 , im_213.png , 3.09698413321 , 329.494917036
0.284090995789 , im_214.png , 3.08890733131 , 335.436755595
0.285690069199 , im_215.png , 3.09692356336 , 350.105029107
0.283960103989 , im_216.png , 3.12484543854 , 366.044967865
0.296168088913 , im_217.png , 3.14050519445 , 1085.04451091
0.296168088913 , im_217.png , 3.14050519445 , 379.662187905
0.287448883057 , im_218.png , 3.28324583718 , 396.940494405
0.296126842499 , im_219.png , 3.31895673214 , 412.673535506
0.291213989258 , im_220.png , 3.53685412551 , 435.428297936
0.288072109222 , im_221.png , 3.71284154811 , 457.309974699
0.296622037888 , im_222.png , 3.91393737673 , 481.284140514
0.287092924118 , im_223.png , 4.06346118704 , 510.70829639
0.2905189991 , im_224.png , 4.12755713444 , 533.819952246
0.294961929321 , im_225.png , 4.38628187806 , 562.546551972
0.291325807571 , im_226.png , 4.40788772267 , 585.900701007
0.292169094086 , im_227.png , 4.49275516417 , 605.050093706
0.284646034241 , im_228.png , 4.49429003934 , 617.533120653
0.287621974945 , im_229.png , 4.45227705647 , 635.216419909
0.291408061981 , im_230.png , 4.35755195608 , 642.510479884
0.290071964264 , im_231.png , 4.32447195175 , 646.215340113
0.295964002609 , im_232.png , 3.90604770578 , 631.898665398
0.283946037292 , im_233.png , 3.84941333937 , 1220.04574291
0.283946037292 , im_233.png , 3.84941333937 , 622.049299106
0.288661003113 , im_234.png , 3.41942542817 , 1140.08260355
0.286344051361 , im_235.png , 3.24045017515 , 1113.31954291
0.292815923691 , im_236.png , 3.20426052392 , 1092.89578617
0.292907953262 , im_237.png , 3.05703108652 , 1087.23205432
0.294250965118 , im_240.png , 3.19442411634 , 344.562244207
0.289385080338 , im_244.png , 3.31319930105 , 387.229449476
0.282727003098 , im_245.png , 3.30344883983 , 408.623878059
0.287177085876 , im_246.png , 3.15326991426 , 398.049338681
0.284857034683 , im_247.png , 3.13277919021 , 395.948875735
0.28582906723 , im_248.png , 3.03402619141 , 389.169353144
0.282750844955 , im_249.png , 3.04526548256 , 391.701185195
0.283004045486 , im_250.png , 3.10584537822 , 404.826993859
0.291753053665 , im_251.png , 3.14467643169 , 1102.50618224
0.291753053665 , im_251.png , 3.14467643169 , 416.579944689
0.289519071579 , im_252.png , 3.4849788326 , 1180.32613034
0.289519071579 , im_252.png , 3.4849788326 , 446.23868571
0.283461093903 , im_253.png , 3.64698305395 , 1246.50260842
0.283461093903 , im_253.png , 3.64698305395 , 479.888382218
0.28558588028 , im_254.png , 3.80441209249 , 1264.78751604
0.28558588028 , im_254.png , 3.80441209249 , 509.867640464
0.294794082642 , im_255.png , 3.95062332366 , 1331.33275957
0.294794082642 , im_255.png , 3.95062332366 , 537.407663609
0.285696983337 , im_256.png , 3.98236493637 , 1367.04805279
0.285696983337 , im_256.png , 3.98236493637 , 564.821361164
0.293883085251 , im_257.png , 4.08350373347 , 731.486996449
0.287403821945 , im_258.png , 4.09280547707 , 945.130908628
0.290110111237 , im_264.png , 4.22959885816 , 560.188493105
0.28696513176 , im_265.png , 4.24984637611 , 570.963947139
0.296145915985 , im_266.png , 4.26055553834 , 565.991556449
0.288594961166 , im_267.png , 4.26352842488 , 568.776563365
0.288397073746 , im_268.png , 4.26416193793 , 568.837791603
0.29172706604 , im_269.png , 4.26965069327 , 570.915169038
0.281522989273 , im_270.png , 4.27016293022 , 569.739274374
0.290131807327 , im_271.png , 4.27040865194 , 563.879921709
0.29092001915 , im_272.png , 4.26966985292 , 560.556657106
0.2882771492 , im_273.png , 4.26740879461 , 562.435240329
0.288074970245 , im_274.png , 4.26794143585 , 562.631733247
0.289167881012 , im_275.png , 4.26755026082 , 563.197126572
0.28794503212 , im_276.png , 4.22937085947 , 562.995341525
0.291745901108 , im_277.png , 4.20315450162 , 558.367935276
0.295652151108 , im_278.png , 3.96336010898 , 547.850898416
0.28810095787 , im_279.png , 3.92148680107 , 536.932184813
0.288702011108 , im_280.png , 3.51027961471 , 517.166604728
0.287261962891 , im_281.png , 3.30356569356 , 492.921202906
0.287004947662 , im_282.png , 3.19272883872 , 465.840161316
0.284576892853 , im_283.png , 3.10543433972 , 1005.99912988
0.284576892853 , im_283.png , 3.10543433972 , 438.746147107
0.28497505188 , im_284.png , 3.0911134267 , 1012.92517298
0.28497505188 , im_284.png , 3.0911134267 , 423.441351017
0.28201007843 , im_285.png , 3.08691117403 , 985.668394452
0.28201007843 , im_285.png , 3.08691117403 , 395.17208276
0.286244869232 , im_286.png , 3.15415168299 , 367.829708996
0.29029083252 , im_287.png , 3.17723109372 , 351.602931999
0.286660909653 , im_288.png , 3.37129268325 , 349.271505123
0.294833898544 , im_289.png , 3.477628243 , 352.630815987
0.294883012772 , im_290.png , 3.53797856683 , 356.340195997
0.292060136795 , im_291.png , 3.54942230635 , 360.077043831
0.295367956161 , im_292.png , 3.59281809088 , 373.866227911
0.29661488533 , im_293.png , 3.59121280646 , 384.156118493
0.293411970139 , im_294.png , 3.48099079063 , 395.045409382
0.290332078934 , im_295.png , 3.45948808508 , 402.286900018
0.287395000458 , im_296.png , 3.2788381917 , 395.562229221
0.288561105728 , im_297.png , 3.24570253962 , 390.302887846
0.292265892029 , im_298.png , 3.18232060334 , 378.35320771
0.290551900864 , im_299.png , 3.19140902567 , 373.142330095
0.294025182724 , im_300.png , 3.44975120216 , 381.700971237
0.296640872955 , im_301.png , 3.71222091675 , 396.225988434
0.290004968643 , im_302.png , 4.04585832486 , 416.436137429
0.281206846237 , im_303.png , 4.29619560449 , 442.197738181
0.282503843307 , im_304.png , 4.557394733 , 471.06183713
0.291393995285 , im_305.png , 4.6154867115 , 496.28864081
0.294512033463 , im_306.png , 5.00466228684 , 523.680059461
0.28689789772 , im_307.png , 5.08778304709 , 550.845022305
0.289659976959 , im_308.png , 5.11009288387 , 570.94067987
0.288395881653 , im_309.png , 5.08069406021 , 583.890436547
0.279602050781 , im_310.png , 4.97187503695 , 593.433858841
0.288780927658 , im_311.png , 4.82984474904 , 606.899771222
0.296183109283 , im_312.png , 4.78218116184 , 605.986951163
0.300724983215 , im_316.png , 3.46365481266 , 451.709626469
0.288605928421 , im_317.png , 3.3993014666 , 439.982752866
0.290951013565 , im_318.png , 3.1935861941 , 466.65236689
0.284111976624 , im_319.png , 3.1881142697 , 495.409526153
0.291075229645 , im_320.png , 3.24366846298 , 532.925725748
0.294070005417 , im_321.png , 3.28779768276 , 515.800750733
0.283379077911 , im_322.png , 3.34645521745 , 426.823864856
0.295861005783 , im_323.png , 3.37986789069 , 382.294002283
0.286438941956 , im_324.png , 3.3860986639 , 345.459039699
0.292943954468 , im_325.png , 3.3865850902 , 323.31557489
0.285999059677 , im_326.png , 3.37015323924 , 318.617766274
0.288602113724 , im_327.png , 3.33472600521 , 309.185001411
0.290646076202 , im_328.png , 3.26601881488 , 302.831765159
0.288049936295 , im_329.png , 3.20806843673 , 305.321055983
0.297078132629 , im_330.png , 3.18344147526 , 306.441765378
0.293980121613 , im_331.png , 3.17860334679 , 311.649884101
0.293547868729 , im_332.png , 3.16288622223 , 318.76010295
0.293414115906 , im_333.png , 3.16792322291 , 324.985779547
0.288686990738 , im_334.png , 3.17013257477 , 327.761463477
0.293491125107 , im_335.png , 3.16851861193 , 331.629153767
0.280999183655 , im_336.png , 3.16477957092 , 340.06208329
0.288683176041 , im_337.png , 3.17381303559 , 347.746774281
0.281625986099 , im_338.png , 3.18568847263 , 354.092485413
0.292483091354 , im_339.png , 3.18986325667 , 357.656716958
0.28937792778 , im_340.png , 3.19718872135 , 362.016875255
0.287673950195 , im_341.png , 3.19507503766 , 363.927628867
0.283343076706 , im_342.png , 3.18757510503 , 367.545323004
0.293732881546 , im_343.png , 3.18061144846 , 367.224883394
0.288611888885 , im_349.png , 3.13598776705 , 416.224854122
0.2909719944 , im_350.png , 3.13416162823 , 421.103052573
0.298854112625 , im_354.png , 3.0977302549 , 379.674602585
0.28876709938 , im_358.png , 3.52322613704 , 387.535980765
0.29470705986 , im_359.png , 3.55349981005 , 396.510745487
0.295289039612 , im_360.png , 3.54360215445 , 410.108765542
0.286571025848 , im_372.png , 3.21037139753 , 422.456517155
0.285026073456 , im_373.png , 3.18229963226 , 411.135303107
0.284609079361 , im_374.png , 3.1693494456 , 406.237500798
0.294461965561 , im_375.png , 3.11486499194 , 382.688293421
0.287858009338 , im_376.png , 3.10866644491 , 370.537473252
0.287175893784 , im_377.png , 3.086286603 , 352.418671535
0.288192033768 , im_378.png , 3.0825242898 , 343.560047777
0.298630952835 , im_379.png , 3.05553501194 , 333.424453981
0.297749996185 , im_380.png , 3.0541280279 , 323.645124728
0.285964012146 , im_381.png , 3.06065190872 , 326.477940587
0.294878005981 , im_385.png , 3.18186082651 , 396.185824759
0.290359020233 , im_390.png , 3.35259382849 , 446.245056842
0.288687944412 , im_391.png , 3.50183855822 , 459.144201638
0.285995006561 , im_392.png , 3.63054408941 , 477.527482373
0.298457145691 , im_393.png , 3.73508412557 , 498.73515857
0.285594940186 , im_394.png , 3.78427422342 , 510.266565482
0.285454034805 , im_395.png , 4.06629030261 , 536.152256119
0.293401002884 , im_396.png , 4.10760415192 , 551.848092403
0.288504123688 , im_397.png , 4.49760930421 , 585.269019158
0.286983966827 , im_398.png , 4.62686871389 , 615.455252884
0.28796505928 , im_399.png , 4.71165545163 , 633.522479009
0.291526079178 , im_400.png , 4.73434581113 , 646.347554766
0.288512945175 , im_401.png , 4.70087332603 , 655.17748361
0.286890983582 , im_402.png , 4.57535519703 , 655.692703199
0.292079925537 , im_403.png , 4.51756866909 , 656.584803202
0.286870002747 , im_404.png , 4.19056664872 , 638.440821677
0.290526151657 , im_405.png , 4.13192045786 , 627.440609621
0.288161993027 , im_406.png , 4.04115828398 , 619.551427067
0.291939973831 , im_407.png , 3.42216672123 , 568.79103762
0.288310050964 , im_408.png , 3.35553258979 , 539.204536259
0.288822889328 , im_409.png , 3.31508208105 , 517.762175616
0.290920972824 , im_410.png , 3.06518684516 , 476.965755571
0.293345928192 , im_411.png , 3.0370691717 , 450.796385194
0.291811943054 , im_412.png , 3.03522533963 , 433.171449112
0.291593074799 , im_413.png , 3.07652096465 , 408.403835583
0.291747093201 , im_414.png , 3.09165451479 , 396.267378746
0.284730911255 , im_415.png , 3.17352432204 , 368.724039451
0.285840034485 , im_416.png , 3.17963535106 , 355.896697208
0.294912099838 , im_417.png , 3.19013773911 , 345.495600737
0.290529966354 , im_418.png , 3.20635601927 , 337.042273255
0.283657073975 , im_419.png , 3.21205988719 , 331.985397197
0.290070056915 , im_423.png , 3.2203852881 , 303.88533111
0.293617010117 , im_424.png , 3.20788570779 , 310.038954683
0.28630399704 , im_425.png , 3.19747903352 , 317.021163018
0.284835100174 , im_426.png , 3.19236043527 , 321.449591637
0.289227962494 , im_427.png , 3.16692527271 , 334.759988895
0.296421051025 , im_428.png , 3.14876940808 , 347.603416634
0.292861938477 , im_429.png , 3.15259752606 , 358.703523784
0.285301923752 , im_430.png , 3.15801967674 , 368.283599024
0.292582035065 , im_431.png , 3.25651732725 , 386.983537192
0.284486055374 , im_432.png , 3.26387475527 , 405.076562611
0.290798902512 , im_433.png , 3.37704588189 , 420.434509685
0.293599128723 , im_434.png , 3.39813486056 , 439.020396957
0.289350986481 , im_435.png , 3.43086500396 , 450.770062473
0.300198078156 , im_436.png , 3.64175539966 , 473.97871317
0.290215015411 , im_437.png , 3.66021351504 , 489.623121913
0.287406921387 , im_438.png , 3.84464389952 , 507.696702454
0.282339096069 , im_439.png , 3.88401446562 , 520.459594363
0.292625904083 , im_440.png , 4.02567904024 , 540.930502875
0.288479089737 , im_441.png , 4.05896013415 , 552.672805595
0.287740945816 , im_442.png , 4.06003188073 , 562.465253966
0.286278009415 , im_443.png , 3.97810356517 , 570.217412036
0.285125017166 , im_444.png , 3.95545829114 , 568.471615685
0.289083003998 , im_445.png , 3.70628105025 , 551.13805843
0.283266067505 , im_446.png , 3.6446491858 , 541.078482842
0.289082050323 , im_447.png , 3.40230376899 , 504.452460038
0.283801794052 , im_451.png , 3.52488519374 , 312.416036419
0.296773910522 , im_452.png , 3.55142246526 , 302.968714246
0.289345026016 , im_453.png , 3.7707205685 , 291.988250971
0.283601045609 , im_454.png , 3.83362448739 , 291.537312032
0.293704032898 , im_455.png , 3.88945638681 , 295.151983809
0.292701005936 , im_456.png , 3.89768634025 , 309.546630665
0.293006896973 , im_457.png , 3.86690367841 , 320.506040945
0.286767959595 , im_458.png , 3.8544660681 , 328.178702755
0.288246154785 , im_459.png , 3.71868580175 , 320.005495335
0.287348031998 , im_460.png , 3.68689146196 , 314.402623737
0.287951946259 , im_461.png , 3.5184532533 , 313.466817283
0.291006803513 , im_465.png , 3.49088878742 , 400.278031549
0.295855998993 , im_466.png , 3.78431586831 , 443.274488846
0.289097070694 , im_467.png , 3.83802206117 , 470.304701211
0.284883975983 , im_468.png , 4.2615027293 , 517.107429942
0.289996147156 , im_469.png , 4.3371447815 , 552.003053388
0.289625883102 , im_470.png , 4.644218439 , 593.034144844
0.287266969681 , im_471.png , 4.67500462301 , 619.473772639
0.287010908127 , im_472.png , 4.71608494496 , 636.820663348
0.285947084427 , im_473.png , 4.81500688202 , 654.298798377
0.290921926498 , im_474.png , 4.79731667722 , 676.576247049
0.294079065323 , im_475.png , 4.77807816542 , 687.817720053
0.296415090561 , im_476.png , 4.58336171772 , 668.183915696
0.28443312645 , im_477.png , 4.32385648922 , 657.168127782
0.280658006668 , im_478.png , 4.12332972482 , 630.972068363
0.288146972656 , im_479.png , 3.85138311168 , 583.720682929
0.286782026291 , im_480.png , 3.80401337841 , 557.668295182
0.292163133621 , im_484.png , 3.39100144798 , 373.682352152
0.300139904022 , im_485.png , 3.39395134217 , 366.642122356
0.288616895676 , im_486.png , 3.44139929247 , 353.618376899
0.292164087296 , im_487.png , 3.44624630588 , 347.052756077
0.288450956345 , im_488.png , 3.46232984777 , 345.673184708
0.292230129242 , im_489.png , 3.46351900648 , 342.14117313
0.288377046585 , im_490.png , 3.4808385661 , 339.791761375
0.285547971725 , im_491.png , 3.49186270025 , 338.526497775
0.295070886612 , im_492.png , 3.63616176833 , 338.702838543
0.292965173721 , im_493.png , 3.66096478264 , 339.983174876
0.291483879089 , im_494.png , 3.77450002201 , 345.652192736
0.28937792778 , im_495.png , 3.76173337495 , 347.857223028
0.292242050171 , im_496.png , 3.75428270245 , 350.312523684
0.29016494751 , im_497.png , 3.72441944223 , 349.525574158
0.298822164536 , im_498.png , 3.71922396326 , 348.594174303
0.288860082626 , im_499.png , 3.7187974274 , 348.401700264
0.290980100632 , im_500.png , 3.68795054005 , 346.239963326
0.290812015533 , im_501.png , 3.67368802 , 344.439037059
0.291494846344 , im_502.png , 3.39952469464 , 334.056712405
0.289067029953 , im_503.png , 3.34489300123 , 331.958096724
0.292799949646 , im_504.png , 3.10586213767 , 322.888676585
0.290969133377 , im_505.png , 2.93246388506 , 316.250802856
0.288860082626 , im_506.png , 2.90337547195 , 309.206164414
0.290601015091 , im_507.png , 2.86068341342 , 305.236053713
0.292531967163 , im_508.png , 2.5643131573 , 315.105559035
0.291548013687 , im_509.png , 2.45818637825 , 326.911312603
0.285601854324 , im_510.png , 2.42281892216 , 339.323115391
0.287924051285 , im_511.png , 2.42152933573 , 348.388696084
0.284137964249 , im_512.png , 2.42354182555 , 358.706929487
0.281986951828 , im_513.png , 2.67188878079 , 352.3271296
0.283910036087 , im_514.png , 2.81984961496 , 337.66558557
0.292599201202 , im_515.png , 2.895147133 , 326.344949838
0.283032894135 , im_516.png , 3.3575006405 , 325.283127805
0.28059387207 , im_517.png , 3.44525045252 , 327.065795826
0.300312042236 , im_518.png , 3.7268927734 , 350.115640967
0.291336774826 , im_519.png , 3.80839295064 , 401.304976662
0.286276102066 , im_520.png , 3.81079704545 , 441.217978428
0.294231891632 , im_521.png , 3.72228658794 , 414.551759883
0.291750192642 , im_525.png , 3.13850156403 , 352.562290934
0.289964914322 , im_526.png , 2.85207962075 , 369.167046597
0.294212818146 , im_527.png , 2.80197799676 , 379.073004254
0.293709039688 , im_528.png , 2.62292037369 , 404.86581177
0.296216964722 , im_529.png , 2.62864357059 , 352.016176995
0.290341854095 , im_530.png , 2.64382823639 , 328.189488657
0.291980981827 , im_531.png , 2.84107636198 , 314.361251945
0.284879207611 , im_532.png , 3.00267078049 , 321.488994997
0.292699813843 , im_533.png , 3.05106930822 , 331.467121595
0.289199829102 , im_537.png , 3.95733741072 , 797.403922472
0.290345907211 , im_538.png , 3.95687633516 , 744.489088756
0.289319038391 , im_539.png , 3.9488726616 , 712.24803948
0.288272857666 , im_543.png , 3.82348940705 , 365.998265243
0.297033071518 , im_544.png , 3.82712466574 , 372.602209745
0.293534994125 , im_545.png , 3.83183014649 , 373.574674807
0.283482074738 , im_546.png , 3.833884552 , 373.485699477
0.293599128723 , im_547.png , 3.83286624226 , 373.197287463
0.290834903717 , im_548.png , 3.8312096895 , 377.014176998
0.28444314003 , im_549.png , 3.83058878706 , 380.224713757
0.288659095764 , im_550.png , 3.83024528214 , 383.2475181
0.289498090744 , im_551.png , 3.84175485753 , 395.845465491
0.284959077835 , im_552.png , 3.81209997362 , 401.610424609
0.292609930038 , im_553.png , 3.72767835025 , 409.536792464
0.289981842041 , im_554.png , 3.69688398484 , 415.0616282
0.289041996002 , im_555.png , 3.64435214305 , 418.913202986
0.288711071014 , im_556.png , 3.18136223906 , 455.637517174
0.294157981873 , im_557.png , 2.98328005135 , 421.096161118
0.286293029785 , im_558.png , 2.80514939575 , 401.153484051
0.288903951645 , im_559.png , 2.75436624181 , 389.716873303
0.282742023468 , im_560.png , 2.50787151072 , 381.358703555
0.279000043869 , im_561.png , 2.40391751506 , 372.765923736
0.290865182877 , im_562.png , 2.36210361905 , 367.519128851
0.292370080948 , im_563.png , 2.17705615765 , 363.703243857
0.282150030136 , im_564.png , 2.13678949838 , 360.68843035
0.29004406929 , im_565.png , 1.93306826742 , 355.340859336